funder,year,region,county,nonprofit,amount,city,type,category
El Pomar Foundation,2014,Heart of Colorado,Teller ,Community Coalition for Families and Children,1500,Divide,General Operating,Human Services,9/28/14,,,,,,,,,,
El Pomar Foundation,2014,Heart of Colorado,Teller ,Community Coalition for Families and Children,10000,Divide,General Operating,Human Services,9/28/14,,,,,,,,,,
El Pomar Foundation,2014,Heart of Colorado,Teller ,Feline Friends of the Pikes Peak Region,3000,Woodland Park,Program,Civic and Community,3/28/14,,,,,,,,,,
El Pomar Foundation,2014,Heart of Colorado,Teller ,Help the Needy (HtN),10000,Woodland Park,General Operating,Human Services,12/15/14,,,,,,,,,,
El Pomar Foundation,2014,Heart of Colorado,Teller ,Mountain Top Cycling Club,1000,Woodland Park,Program,Civic and Community,3/28/14,,,,,,,,,,
El Pomar Foundation,2014,Heart of Colorado,Teller ,"Prospect Home Care-Hospice, Inc.",5000,Woodland Park,General Operating,Health,9/28/14,,,,,,,,,,
El Pomar Foundation,2014,Heart of Colorado,Teller ,"Teller County Regional Animal Shelter, Inc.",12000,Divide,Capital,Civic and Community,9/28/14,,,,,,,,,,
Helen K. and Arthur E. Johnson Foundation,2014,Heart of Colorado,Teller ,"Prospect Home Care-Hospice, Inc.",15000,Woodland Park,General Support,Health,12/2/14,,,,,,,,,,
Anschutz Family Foundation,2014,Heart of Colorado,Teller,CHOICES,5000,Woodland Park,Program,Families,4/30/14,,,,,,,,,,
Anschutz Family Foundation,2014,Heart of Colorado,Teller,Community Partnership Family Resource Center,10000,Divide,General Operating,Families,4/30/14,,,,,,,,,,
Anschutz Family Foundation,2014,Heart of Colorado,Teller,"Prospect Home Care & Hospice, Inc.",5000,Woodland Park,Program,Senior Programs,11/30/14,,,,,,,,,,
Anschutz Family Foundation,2014,Heart of Colorado,Teller,Teller Senior Coalition,5000,Woodland Park,General Operating,Senior Programs,4/30/14,,,,,,,,,,
Anschutz Family Foundation,2014,Heart of Colorado,Teller,Teller Senior Coalition,5000,Woodland Park,General Operating,Senior Programs,11/30/14,,,,,,,,,,
Anschutz Family Foundation,2014,Heart of Colorado,Teller,Victor Lowell Thomas Museum,7500,Victor,Capital,"Civic, Community, and Technical Assistance",11/30/14,,,,,,,,,,
AV Hunter Trust,2014,Heart of Colorado,Teller,Help the Needy,5000,Woodland Park,General Operating,Indigent,8/20/14,,,,,,,,,,
AV Hunter Trust,2014,Heart of Colorado,Teller,Teller Senior Coalition,7500,Woodland Park,General Operating,Senior,11/24/14,,,,,,,,,,
AV Hunter Trust,2014,Heart of Colorado,Teller,"Prospect Home Care & Hospice, Inc.",10000,Woodland Park,Program Support,Senior,11/24/14,,,,,,,,,,
AV Hunter Trust,2014,Heart of Colorado,Teller,Help the Needy,2500,Woodland Park,General Operating,Indigent,12/4/14,,,,,,,,,,
AV Hunter Trust,2014,Heart of Colorado,Teller,"Prospect Home Care & Hospice, Inc.",5000,Woodland Park,General Operating,Senior,12/4/14,,,,,,,,,,
Caring for Colorado Foundation,2014,Heart of Colorado,Teller,Teller Senior Coalition Inc,8500,Woodland Park,Program,Health,6/25/14,,,,,,,,,,
Daniels Fund,2014,Heart of Colorado,Teller,Community Coalition For Families & Children,8394,Divide,Program,Early Childhood Education,,,,,,,,,,,
Daniels Fund,2014,Heart of Colorado,Teller,Help the Needy,25000,Woodland Park,General Operating,Homeless and Disadvantaged,,,,,,,,,,,
Gates Family Foundation,2014,Heart of Colorado,Teller,Victor Lowell Thomas Museum,20000,Victor,Capital,Arts and Culture,8/28/2014,,,,,,,,,,
Helen K. and Arthur E. Johnson Foundation,2014,Heart of Colorado,Teller,Teller Senior Coalition Inc,10000,Woodland Park,General Support,Senior Citizens,12/2/14,,,,,,,,,,
Temple Hoyne Buell Foundation,2014,Heart of Colorado,Teller,Community Partnership Family Resource Center,18000,Divide,Program,Early Childhood,8/11/14,,,,,,,,,,
Temple Hoyne Buell Foundation,2014,Heart of Colorado,Teller,Teller/Park Early Childhood Council,20000,Divide,Program,Early Childhood,8/11/14,,,,,,,,,,
The Colorado Health Foundation,2014,Heart of Colorado,Teller,Lake George Charter School,150000,Lake George,Capital,Health,2/6/14,,,,,,,,,,
El Pomar Foundation,2014,Heart of Colorado,Summit ,Breckenridge Outdoor Education Center,10000,Breckenridge,General Operating,Human Services,3/28/14,,,,,,,,,,
El Pomar Foundation,2014,Heart of Colorado,Summit ,Lake Dillon Foundation for the Performing Arts,2000,Dillon,General Operating,Arts and Culture,9/28/14,,,,,,,,,,
El Pomar Foundation,2014,Heart of Colorado,Summit ,Summit County Family Resource Center,2500,Dillon,General Operating,Human Services,9/28/14,,,,,,,,,,
El Pomar Foundation,2014,Heart of Colorado,Summit ,Summit County School District Re-1,2500,Frisco,Program,Education,9/28/14,,,,,,,,,,
El Pomar Foundation,2014,Heart of Colorado,Summit ,Summit Foundation,3000,Breckenridge,General Operating,Civic and Community,9/28/14,,,,,,,,,,
El Pomar Foundation,2014,Heart of Colorado,Summit ,Town of Breckenridge,25000,Breckenridge,Capital,Arts and Culture,3/28/14,,,,,,,,,,
El Pomar Foundation,2014,Heart of Colorado,Summit ,Town of Breckenridge,15000,Breckenridge,Capital,Civic and Community,7/24/14,,,,,,,,,,
Adolph Coors Foundation,2014,Heart of Colorado,Summit,Summit County Library Foundation,10000,Frisco,Capital,,11/28/14,,,,,,,,,,
Anschutz Family Foundation,2014,Heart of Colorado,Summit,Breckenridge Outdoor Education Center,10000,Breckenridge,General Operating,Disabled,4/30/14,,,,,,,,,,
Anschutz Family Foundation,2014,Heart of Colorado,Summit,Domus Pacis Family Respite,8000,Breckenridge,General Operating,Health & Hospice,4/30/14,,,,,,,,,,
Anschutz Family Foundation,2014,Heart of Colorado,Summit,High Country Conservation Center,7500,Frisco,Program,Families,11/30/14,,,,,,,,,,
Anschutz Family Foundation,2014,Heart of Colorado,Summit,Keystone Science School,7500,Keystone,Program,Outdoor Programs,11/30/14,,,,,,,,,,
AV Hunter Trust,2014,Heart of Colorado,Summit,Breckenridge Outdoor Education Center,15000,Breckenridge,Program Support,Disabled,11/24/14,,,,,,,,,,
AV Hunter Trust,2014,Heart of Colorado,Summit,Breckenridge Outdoor Education Center,2500,Breckenridge,General Operating,Disabled,12/4/14,,,,,,,,,,
AV Hunter Trust,2014,Heart of Colorado,Summit,CASA of the Continental Divide,5000,Dillon,General Operating,Youth,8/20/14,,,,,,,,,,
Caring for Colorado Foundation,2014,Heart of Colorado,Summit,Summit Community Care Clinic,75000,Frisco,Program,Health,1/29/14,,,,,,,,,,
Caring for Colorado Foundation,2014,Heart of Colorado,Summit,Summit Community Care Clinic,100000,Frisco,Program,Health,8/5/14,,,,,,,,,,
Daniels Fund,2014,Heart of Colorado,Summit,Breckenridge Outdoor Education Center,20000,Breckenridge,General Operating,Amateur Sports,,,,,,,,,,,
Gates Family Foundation,2014,Heart of Colorado,Summit,Summit County Library Foundation,50000,Breckenridge,Capital,Arts and Culture,4/30/2014,,,,,,,,,,
Temple Hoyne Buell Foundation,2014,Heart of Colorado,Summit,Family & Intercultural Resource Center,45000,Dillon,Program,Early Childhood,4/23/14,,,,,,,,,,
Temple Hoyne Buell Foundation,2014,Heart of Colorado,Summit,Summit County Preschool,12000,Frisco,Program,Early Childhood,4/23/14,,,,,,,,,,
Temple Hoyne Buell Foundation,2014,Heart of Colorado,Summit,Lake Dillon Preschool and Early Learning Center,10000,Dillon,Program,Early Childhood,4/23/14,,,,,,,,,,
Temple Hoyne Buell Foundation,2014,Heart of Colorado,Summit,Summit County Youth and Family Services,5000,Frisco,Program,Early Childhood,8/11/14,,,,,,,,,,
The Colorado Health Foundation,2014,Heart of Colorado,Summit,Summit Community Care Clinic,425850,Frisco,General Operating,Health,6/12/14,,,,,,,,,,
The Colorado Health Foundation,2014,Heart of Colorado,Summit,Summit Community Care Clinic,89000,Frisco,Program,Health,8/14/14,,,,,,,,,,
The Colorado Trust,2014,Heart of Colorado,Summit,"Summit Community Care Clinic, Inc.",40000,Frisco,General Operating,Health,3/26/14,,,,,,,,,,
El Pomar Foundation,2014,Heart of Colorado,Park ,"Boys and Girls Club of South Park, Inc.",28124,Fairplay,General Operating,Civic and Community,7/24/14,,,,,,,,,,
El Pomar Foundation,2014,Heart of Colorado,Park ,"Boys and Girls Club of South Park, Inc.",2500,Fairplay,General Operating,Civic and Community,9/28/14,,,,,,,,,,
El Pomar Foundation,2014,Heart of Colorado,Park ,Mosquito Range Heritage Initiative,2500,Alma,General Operating,Civic and Community,7/24/14,,,,,,,,,,
El Pomar Foundation,2014,Heart of Colorado,Park ,Park County Government,10000,Fairplay,Program,Civic and Community,5/7/14,,,,,,,,,,
El Pomar Foundation,2014,Heart of Colorado,Park ,South Park Food Bank,2500,Fairplay,General Operating,Human Services,9/28/14,,,,,,,,,,
Anschutz Family Foundation,2014,Heart of Colorado,Park,Boys and Girls Club of South Park,500,Fairplay,Program,"Civic, Community, and Technical Assistance",4/30/14,,,,,,,,,,
Anschutz Family Foundation,2014,Heart of Colorado,Park,Bristlecone Montessori School,5000,Alma,General Operating,Early Childhood,11/30/14,,,,,,,,,,
Anschutz Family Foundation,2014,Heart of Colorado,Park,Edith Teter Preschool,5000,Fairplay,Program,Early Childhood,4/30/14,,,,,,,,,,
Helen K. and Arthur E. Johnson Foundation,2014,Heart of Colorado,Park,Boys and Girls Club of South Park Inc,12500,Fairplay,General Support,Youth,12/2/14,,,,,,,,,,
Temple Hoyne Buell Foundation,2014,Heart of Colorado,Park,Bristlecone Montessori School,10500,Alma,Program,Early Childhood,12/11/14,,,,,,,,,,
Temple Hoyne Buell Foundation,2014,Heart of Colorado,Park,South Park Early Childhood System,35000,Fairplay,Program,Early Childhood,12/11/14,,,,,,,,,,
The Colorado Health Foundation,2014,Heart of Colorado,Park,Park County School District RE-2,105035,Fairplay,Program,Health,2/14/14,,,,,,,,,,
El Pomar Foundation,2014,Heart of Colorado,Lake ,Advocates of Lake County,2500,Leadville,General Operating,Human Services,9/28/14,,,,,,,,,,
El Pomar Foundation,2014,Heart of Colorado,Lake ,Lake County Human Services,300000,Leadville,Program,Civic and Community,3/28/14,,,,,,,,,,
El Pomar Foundation,2014,Heart of Colorado,Lake ,Lake County School District R-1,4200,Leadville,Program,Education,7/24/14,,,,,,,,,,
El Pomar Foundation,2014,Heart of Colorado,Lake ,Lake County School District R-1,2500,Leadville,Program,Education,9/28/14,,,,,,,,,,
El Pomar Foundation,2014,Heart of Colorado,Lake ,Lake County School District R-1,2500,Leadville,Program,Education,9/28/14,,,,,,,,,,
El Pomar Foundation,2014,Heart of Colorado,Lake ,Leadville Arts Coalition,800,Leadville,Program,Arts and Culture,7/24/14,,,,,,,,,,
El Pomar Foundation,2014,Heart of Colorado,Lake ,National Mining Hall of Fame and Museum,10000,Leadville,Capital,Arts and Culture,7/24/14,,,,,,,,,,
El Pomar Foundation,2014,Heart of Colorado,Lake ,St. George Episcopal Church,10000,Leadville,Program,Human Services,12/15/14,,,,,,,,,,
Anschutz Family Foundation,2014,Heart of Colorado,Lake,"Advocates of Lake County, Inc.",7500,Leadville,General Operating,Crisis Intervention,11/30/14,,,,,,,,,,
AV Hunter Trust,2014,Heart of Colorado,Lake,St. George Community Meals,20000,Leadville,General Operating,Indigent,6/2/14,,,,,,,,,,
AV Hunter Trust,2014,Heart of Colorado,Lake,"Full Circle of Lake County, Inc.",12500,Leadville,Program Support,Indigent,11/24/14,,,,,,,,,,
AV Hunter Trust,2014,Heart of Colorado,Lake,The Center,30000,Leadville,Program Support,Youth,11/24/14,,,,,,,,,,
Boettcher Foundation,2014,Heart of Colorado,Lake,Colorado Outward Bound School,40000,Leadville,Capital,Education,7/1/14,,,,,,,,,,
Caring for Colorado Foundation,2014,Heart of Colorado,Lake,St. Vincent Hospital Foundation,50000,Leadville,Capital,Health,1/29/14,,,,,,,,,,
Daniels Fund,2014,Heart of Colorado,Lake,"Full Circle of Lake County, Incorporated",20000,Leadville,Program,Youth Development,,,,,,,,,,,
Gates Family Foundation,2014,Heart of Colorado,Lake,Lake County School District R-1,20396,Leadville,General Operating,Education,11/14/2014,,,,,,,,,,
Gates Family Foundation,2014,Heart of Colorado,Lake,Lake County,30000,Leadville,Capital,Parks-Conservation-Recreation,4/30/2014,,,,,,,,,,
Gates Family Foundation,2014,Heart of Colorado,Lake,Odyssey School (The),5750,Leadville,General Operating,Education,8/29/2014,,,,,,,,,,
Gates Family Foundation,2014,Heart of Colorado,Lake,Odyssey School (The),45410,Leadville,General Operating,Education,11/28/2014,,,,,,,,,,
Temple Hoyne Buell Foundation,2014,Heart of Colorado,Lake,Center Preschool,39000,Leadville,General Operating,Early Childhood,12/11/14,,,,,,,,,,
The Colorado Trust,2014,Heart of Colorado,Lake,"Full Circle of Lake County, Inc.",200000,Leadville,General Operating,Health,11/4/14,,,,,,,,,,
The Colorado Trust,2014,Heart of Colorado,Lake,"Full Circle of Lake County, Inc.",40000,Leadville,General Operating,Health,3/26/14,,,,,,,,,,
El Pomar Foundation,2014,Heart of Colorado,Fremont ,"Boys and Girls Club of Fremont County, Inc.",28350,Ca�on City,General Operating,Civic and Community,7/24/14,,,,,,,,,,
El Pomar Foundation,2014,Heart of Colorado,Fremont ,"Ca�on City Golden Age Council, Inc.",5000,Ca�on City,General Operating,Civic and Community,9/28/14,,,,,,,,,,
El Pomar Foundation,2014,Heart of Colorado,Fremont ,Ca�on City Pregnancy Center,2500,Ca�on City,General Operating,Human Services,9/28/14,,,,,,,,,,
El Pomar Foundation,2014,Heart of Colorado,Fremont ,"Ca�on Literacy Center, Inc.",1500,Ca�on City,Program,Education,9/28/14,,,,,,,,,,
El Pomar Foundation,2014,Heart of Colorado,Fremont ,Desert Waters Correctional Outreach,2500,Florence,General Operating,Human Services,9/28/14,,,,,,,,,,
El Pomar Foundation,2014,Heart of Colorado,Fremont ,Fremont RE - 1 School District,26729,Ca�on City,Program,Education,3/28/14,,,,,,,,,,
El Pomar Foundation,2014,Heart of Colorado,Fremont ,Loaves and Fishes Ministries of Fremont County,2500,Ca�on City,Program,Human Services,9/28/14,,,,,,,,,,
El Pomar Foundation,2014,Heart of Colorado,Fremont ,Senior Services Solutions Plus,2500,Canon City,General Operating,Human Services,12/15/14,,,,,,,,,,
El Pomar Foundation,2014,Heart of Colorado,Fremont ,St. Thomas More Health Foundation,35000,Ca�on City,Capital,Health,5/7/14,,,,,,,,,,
El Pomar Foundation,2014,Heart of Colorado,Fremont ,Upper Arkansas Area Council of Governments,2500,Ca�on City,General Operating,Human Services,9/28/14,,,,,,,,,,
Adolph Coors Foundation,2014,Heart of Colorado,Fremont,Boys & Girls Club of Fremont County,15000,Canon City,General Operating,,11/28/14,,,,,,,,,,
Anschutz Family Foundation,2014,Heart of Colorado,Fremont,Ark River EMS,5000,Cotopaxi,General Operating,Health & Hospice,4/30/14,,,,,,,,,,
Anschutz Family Foundation,2014,Heart of Colorado,Fremont,"Boys and Girls Club of Fremont County, Inc.",10000,Canon City,General Operating,Youth Development,11/30/14,,,,,,,,,,
Anschutz Family Foundation,2014,Heart of Colorado,Fremont,"Ca�on Literacy Center, Inc.",5000,Canon City,General Operating,Literacy,11/30/14,,,,,,,,,,
Anschutz Family Foundation,2014,Heart of Colorado,Fremont,Loaves and Fishes Ministries of Fremont County,10000,Canon City,Program,Families,4/30/14,,,,,,,,,,
Anschutz Family Foundation,2014,Heart of Colorado,Fremont,Senior Services Solutions Plus,5000,Canon City,General Operating,Senior Programs,4/30/14,,,,,,,,,,
Anschutz Family Foundation,2014,Heart of Colorado,Fremont,"The Canon City Golden Age Council, Inc.",7500,Canon City,General Operating,Senior Programs,4/30/14,,,,,,,,,,
Anschutz Family Foundation,2014,Heart of Colorado,Fremont,The Florence Senior Center,5000,Florence,General Operating,Senior Programs,11/30/14,,,,,,,,,,
AV Hunter Trust,2014,Heart of Colorado,Fremont,Loaves and Fishes Ministries of Fremont County,5000,Canon City,General Operating,Indigent,6/2/14,,,,,,,,,,
AV Hunter Trust,2014,Heart of Colorado,Fremont,Canon Literacy Center,2500,Canon City,General Operating,Youth,8/20/14,,,,,,,,,,
AV Hunter Trust,2014,Heart of Colorado,Fremont,"Canon City Golden Age Center, Inc.",10000,Canon City,Program Support,Senior,11/24/14,,,,,,,,,,
AV Hunter Trust,2014,Heart of Colorado,Fremont,Senior Services Solutions Plus,5000,Canon City,General Operating,Senior,11/24/14,,,,,,,,,,
AV Hunter Trust,2014,Heart of Colorado,Fremont,Senior Services Solutions Plus,2500,Canon City,General Operating,Senior,12/4/14,,,,,,,,,,
AV Hunter Trust,2014,Heart of Colorado,Fremont,Senior Services Solutions Plus,2500,Canon City,General Operating,Senior,12/4/14,,,,,,,,,,
Caring for Colorado Foundation,2014,Heart of Colorado,Fremont,"Canon City Golden Age Council, Inc.",18000,Canon City,Program,Health,1/29/14,,,,,,,,,,
Daniels Fund,2014,Heart of Colorado,Fremont,Upper Arkansas Area Council of Governments,30000,Canon City,General Operating,Youth Development,,,,,,,,,,,
Helen K. and Arthur E. Johnson Foundation,2014,Heart of Colorado,Fremont,"Canon City Golden Age Council, Inc.",15000,Cannon City,Capital,Senior Citizens,12/2/14,,,,,,,,,,
Temple Hoyne Buell Foundation,2014,Heart of Colorado,Fremont,Starpoint,56000,Ca�on City,Program,Early Childhood,4/23/14,,,,,,,,,,
Temple Hoyne Buell Foundation,2014,Heart of Colorado,Fremont,Kinder Haus,25000,Florence,Capital,Early Childhood,8/11/14,,,,,,,,,,
Temple Hoyne Buell Foundation,2014,Heart of Colorado,Fremont,Upper Arkansas Area Council of Governments,10810,Canon City,Program,Early Childhood,12/11/14,,,,,,,,,,
El Pomar Foundation,2014,Heart of Colorado,Custer ,Crystal Mountain Center for Performing Arts,10000,Westcliffe,Capital,Arts and Culture,12/15/14,,,,,,,,,,
El Pomar Foundation,2014,Heart of Colorado,Custer ,Crystal Mountain Center for Performing Arts,2000,Westcliffe,General Operating,Arts and Culture,9/28/14,,,,,,,,,,
El Pomar Foundation,2014,Heart of Colorado,Custer ,"Custer 2020, Inc.",5000,Westcliffe,Capital,Civic and Community,12/15/14,,,,,,,,,,
El Pomar Foundation,2014,Heart of Colorado,Custer ,West Custer County Hospital District,3000,Westcliffe,Program,Health,9/28/14,,,,,,,,,,
Adolph Coors Foundation,2014,Heart of Colorado,Custer,Cross D Bar Recreation Center,6000,Westcliffe,Program,,7/31/14,,,,,,,,,,
Adolph Coors Foundation,2014,Heart of Colorado,Custer,"Outdoor Buddies, Inc.",5000,Westcliffe,General Operating,,3/31/14,,,,,,,,,,
Anschutz Family Foundation,2014,Heart of Colorado,Custer,'Cliffs Commercial District,7500,Westcliffe,General Operating,"Civic, Community, and Technical Assistance",11/30/14,,,,,,,,,,
Anschutz Family Foundation,2014,Heart of Colorado,Custer,Club America WMV,5000,Westcliffe,General Operating,Senior Programs,11/30/14,,,,,,,,,,
AV Hunter Trust,2014,Heart of Colorado,Custer,"Outdoor Buddies, Inc.",5000,Westcliffe,General Operating,Disabled,11/24/14,,,,,,,,,,
AV Hunter Trust,2014,Heart of Colorado,Custer,"Outdoor Buddies, Inc.",5000,Westcliffe,General Operating,Disabled,12/4/14,,,,,,,,,,
Daniels Fund,2014,Heart of Colorado,Custer,"Custer County Senior Citizens Center, Incorporated",10000,Westcliffe,Capital,Aging,,,,,,,,,,,
El Pomar Foundation,2014,Heart of Colorado,Chaffee ,Boys and Girls Clubs of Chaffee County,57000,Salida,General Operating,Civic and Community,7/24/14,,,,,,,,,,
El Pomar Foundation,2014,Heart of Colorado,Chaffee ,Boys and Girls Clubs of Chaffee County,2500,Salida,General Operating,Civic and Community,9/28/14,,,,,,,,,,
El Pomar Foundation,2014,Heart of Colorado,Chaffee ,Chaffee County Department of Health and Human Services,5000,Salida,Program,Human Services,9/28/14,,,,,,,,,,
El Pomar Foundation,2014,Heart of Colorado,Chaffee ,"Chaffee County Early Childhood Council, Inc.",21926,Salida,Program,Education,3/28/14,,,,,,,,,,
El Pomar Foundation,2014,Heart of Colorado,Chaffee ,"Colorado Farm to Table, Inc.",2500,Salida,General Operating,Human Services,9/28/14,,,,,,,,,,
El Pomar Foundation,2014,Heart of Colorado,Chaffee ,Salida Hospital Foundation,25000,Salida,Capital,Health,7/24/14,,,,,,,,,,
El Pomar Foundation,2014,Heart of Colorado,Chaffee ,Society of the First Presbyterian Church of Salida,2500,Salida,Program,Human Services,9/28/14,,,,,,,,,,
Anschutz Family Foundation,2014,Heart of Colorado,Chaffee,"Ark-Valley Humane Society, Inc.",5000,Buena Vista,Program,Humane Animal Services,11/30/14,,,,,,,,,,
Anschutz Family Foundation,2014,Heart of Colorado,Chaffee,Boys and Girls Clubs of Chaffee County,5000,Salida,General Operating,Youth Development,4/30/14,,,,,,,,,,
Anschutz Family Foundation,2014,Heart of Colorado,Chaffee,Boys and Girls Clubs of Chaffee County,5000,Salida,General Operating,Youth Development,11/30/14,,,,,,,,,,
Anschutz Family Foundation,2014,Heart of Colorado,Chaffee,"Colorado Farm To Table, Inc.",10000,Salida,General Operating,Food/Shelter/Homeless,4/30/14,,,,,,,,,,
Anschutz Family Foundation,2014,Heart of Colorado,Chaffee,Full Circle Restorative Justice,7500,Salida,General Operating,Crisis Intervention,11/30/14,,,,,,,,,,
AV Hunter Trust,2014,Heart of Colorado,Chaffee,Colorado Farm to Table,15000,Salida,General Operating,Indigent,6/2/14,,,,,,,,,,
AV Hunter Trust,2014,Heart of Colorado,Chaffee,Chaffee County Habitat for Humanity,5000,Buena Vista,General Operating,Indigent,8/20/14,,,,,,,,,,
AV Hunter Trust,2014,Heart of Colorado,Chaffee,Valley to Valley Senior Care Center,12500,Salida,General Operating,Senior,11/24/14,,,,,,,,,,
Caring for Colorado Foundation,2014,Heart of Colorado,Chaffee,Chaffee County Early Childhood Council Inc,26169,Salida,Program,Health,1/29/14,,,,,,,,,,
Daniels Fund,2014,Heart of Colorado,Chaffee,Boys & Girls Club of Chaffee County,1250,Salida,General Operating,Youth Development,,,,,,,,,,,
Gates Family Foundation,2014,Heart of Colorado,Chaffee,Land Trust of the Upper Arkansas,54000,Salida,Capital,Natural Resources,7/31/2014,,,,,,,,,,
Helen K. and Arthur E. Johnson Foundation,2014,Heart of Colorado,Chaffee,Boys and Girls Clubs of Chaffee County,10000,Salida,General Support,Youth,12/2/14,,,,,,,,,,
Helen K. and Arthur E. Johnson Foundation,2014,Heart of Colorado,Chaffee,Boys and Girls Clubs of Chaffee County,10000,Salida,Capital,Youth,12/2/14,,,,,,,,,,
Helen K. and Arthur E. Johnson Foundation,2014,Heart of Colorado,Chaffee,"Colorado Farm to Table, Inc.",50000,Salida,General Support,Civic and Community,6/23/14,,,,,,,,,,
Temple Hoyne Buell Foundation,2014,Heart of Colorado,Chaffee,Chaffee County Early Childhood Council,15000,Salida,Program,Early Childhood,4/23/14,,,,,,,,,,
Temple Hoyne Buell Foundation,2014,Heart of Colorado,Chaffee,Avery-Parsons Early Childhood Program,11000,Buena Vista,Program,Early Childhood,8/11/14,,,,,,,,,,
Temple Hoyne Buell Foundation,2014,Heart of Colorado,Chaffee,"Family & Youth Initiatives Division, Chaffee County",28000,Salida,Program,Early Childhood,12/11/14,,,,,,,,,,
Temple Hoyne Buell Foundation,2014,Heart of Colorado,Chaffee,Chaffee County Montessori School,16500,Salida,Program,Early Childhood,12/11/14,,,,,,,,,,
The Colorado Health Foundation,2014,Heart of Colorado,Chaffee,Guidestone,70000,Salida,Program,Health,12/23/14,,,,,,,,,,
The Colorado Health Foundation,2014,Heart of Colorado,Chaffee,Chaffee County Dental Coalition,48382,Salida,Program,Health,10/9/14,,,,,,,,,,
Anschutz Family Foundation,2014,Heart of Colorado,Chaffee,Guidestone,7500,Salida,General Operating,Self Sufficiency,11/30/14,,,,,,,,,,
