Funder Name,year,Region,County,Nonprofit Name,Dollar Amount of Gift,City,Type of Gift,Category of Giving,Award Date
Temple Hoyne Buell Foundation,2011,San Juan,Montrose,"Black Canyon Boys & Girls Club, Inc.","$25,000.00",Montrose,Program,Children and Youth Services,
Temple Hoyne Buell Foundation,2011,San Juan,Montrose,Passage Charter School,"$25,000.00",Montrose,Not Provided,Education,
Temple Hoyne Buell Foundation,2011,San Juan,Montrose,Montrose County Health and Human Services,"$18,000.00",Montrose,Program,Health                                                                     ,
Temple Hoyne Buell Foundation,2011,San Juan,Ouray,Ouray County Schools Community Resource Consortium,"$5,000.00",Ridgway,Program,Education,
Temple Hoyne Buell Foundation,2011,San Juan,San Miguel,Wright Stuff Community Foundation,"$25,000.00",Norwood,Not Provided,Education,
Temple Hoyne Buell Foundation,2011,San Juan,San Miguel,Bright Futures,"$20,000.00",Telluride,Program,Children and Youth Services,
Temple Hoyne Buell Foundation,2011,San Juan,San Miguel,Mountain Sprouts Preschool,"$7,000.00",Telluride,Student Aid/Scholarship,Education,
Temple Hoyne Buell Foundation,2011,San Luis Valley,Alamosa,Early Childhood Partners of the San Luis Valley,"$80,000.00",Alamosa,Program,Children and Youth Services,
Temple Hoyne Buell Foundation,2011,San Luis Valley,Alamosa,Alamosa School District RE-11J,"$50,000.00",Alamosa,General Operating,Education,
Temple Hoyne Buell Foundation,2011,San Luis Valley,Alamosa,"La Puente Home, Inc.","$35,000.00",Alamosa,Program,"Housing, Homeless shelters",
Temple Hoyne Buell Foundation,2011,San Luis Valley,Alamosa,Boys & Girls Clubs of the San Luis Valley,"$30,000.00",Alamosa,Program,Children and Youth Services,
Temple Hoyne Buell Foundation,2011,San Luis Valley,Alamosa,La Llave Family Resource Center,"$20,000.00",Alamosa,Program,Children and Youth Services,
Temple Hoyne Buell Foundation,2011,San Luis Valley,Alamosa,"Valley-Wide Health Systems, Inc.","$19,000.00",Alamosa,Program,Health                                                                     ,
Temple Hoyne Buell Foundation,2011,San Luis Valley,Costilla,"Tiny Hands Daycare Center, Inc.","$5,000.00",Blanca,General Operating,Children and Youth Services,
Temple Hoyne Buell Foundation,2011,San Luis Valley,Costilla,"Tiny Hands Daycare Center, Inc.","$4,000.00",Blanca,General Operating,Children and Youth Services,
Temple Hoyne Buell Foundation,2011,San Luis Valley,Mineral,Creede Child Care Center,"$7,000.00",Creede,Other,Education,
Temple Hoyne Buell Foundation,2011,Southeast,Baca,Walsh Health Care Center,"$15,000.00",Walsh,Student Aid/Scholarship,Health                                                                     ,
Temple Hoyne Buell Foundation,2011,Southeast,Baca,"Springfield Child Care Center, Inc.","$12,000.00",Springfield,Student Aid/Scholarship,Education,
Temple Hoyne Buell Foundation,2011,Southeast,Bent,Bent County Memorial Nursing Home,"$20,000.00",Las Animas,General Operating,Human Services,
Temple Hoyne Buell Foundation,2011,Southeast,Bent,McClave School District RE-2,"$20,000.00",McClave,General Operating,Education,
Temple Hoyne Buell Foundation,2011,Southeast,Bent,McClave School District RE-2,"$3,161.00",McClave,Other,Education,
Temple Hoyne Buell Foundation,2011,Southeast,Crowley,Crowley County Child Care Center,"$25,000.00",Ordway,General Operating,Children and Youth Services,
Temple Hoyne Buell Foundation,2011,Southeast,Crowley,"Bent, Otero & Crowley County Early Childhood Council","$15,000.00",Ordway,Program,Education,
Temple Hoyne Buell Foundation,2011,Southeast,Las Animas,Huerfano Las Animas Area Council of Governments,"$30,000.00",Trinidad,Not Provided,Education,
Temple Hoyne Buell Foundation,2011,Southeast,Otero,Southeast Mental Health Services,"$45,000.00",La Junta,Program,Health                                                                     ,
Temple Hoyne Buell Foundation,2011,Southeast,Otero,Otero Junior College Child Development Services,"$20,000.00",La Junta,General Operating,Children and Youth Services,
Temple Hoyne Buell Foundation,2011,Southeast,Otero,"Tri-County Family Care Center, Inc.","$20,000.00",Rocky Ford,Program,,
Temple Hoyne Buell Foundation,2011,Southeast,Otero,Cheraw School District 31,"$10,000.00",Cheraw,General Operating,Education,
Temple Hoyne Buell Foundation,2011,Southeast,Otero,Otero County Health Department,"$7,500.00",La Junta,Program,Children and Youth Services,
Temple Hoyne Buell Foundation,2011,Southwest,Archuleta,Seeds of Learning Family Center,"$35,000.00",Pagosa Springs,General Operating,Education,
Temple Hoyne Buell Foundation,2011,Southwest,Archuleta,San Juan Basin Health Department,"$25,000.00",Pagosa Springs,Program,Health                                                                     ,
Temple Hoyne Buell Foundation,2011,Southwest,Archuleta,Seeds of Learning,"$4,500.00",Pagosa Springs,Program,Children and Youth Services,
Temple Hoyne Buell Foundation,2011,Southwest,Dolores,Dolores County School District RE-2J,"$7,000.00",Rico,General Operating,Education,
Temple Hoyne Buell Foundation,2011,Southwest,Dolores,Dove's Nest Early Care and Education Center,"$5,000.00",Dove Creek,Other,Education,
Temple Hoyne Buell Foundation,2011,Southwest,La Plata,Durango Adult Education Center,"$75,000.00",Durango,Program,Education,
Temple Hoyne Buell Foundation,2011,Southwest,La Plata,La Plata Family Centers Coalition,"$38,000.00",Durango,Program,Children and Youth Services,
Temple Hoyne Buell Foundation,2011,Southwest,La Plata,"Bayfield Early Education Programs, Inc.","$22,000.00",Bayfield,Other,Education,
Temple Hoyne Buell Foundation,2011,Southwest,La Plata,Fort Lewis College,"$20,000.00",Durango,Student Aid/Scholarship,Education,
Temple Hoyne Buell Foundation,2011,Southwest,Montezuma,The Pinon Project Family Resource Center,"$38,000.00",Cortez,Other,Children and Youth Services,
Temple Hoyne Buell Foundation,2011,Southwest,Montezuma,The Pinon Project,"$25,000.00",Cortez,General Operating,Children and Youth Services,
Temple Hoyne Buell Foundation,2011,Western Slope,Delta,North Fork Community Montessori School,"$15,000.00",Hotchkiss,Student Aid/Scholarship,Education,
Temple Hoyne Buell Foundation,2011,Western Slope,Delta,Delta County School District #50,"$14,000.00",Delta,Program,Education,
Temple Hoyne Buell Foundation,2011,Western Slope,Delta,Delta County Joint School District No. 50,"$12,000.00",Delta,Other,Education,
Temple Hoyne Buell Foundation,2011,Western Slope,Delta,Little Sprouts Community Preschool,"$10,000.00",Cedaredge,General Operating,Education,
Temple Hoyne Buell Foundation,2011,Western Slope,Delta,Little Sprouts Community Preschool,"$4,278.00",Cedaredge,Other,Children and Youth Services,
Temple Hoyne Buell Foundation,2011,Western Slope,Eagle,Early Childhood Partners,"$15,000.00",Eagle,General Operating,Children and Youth Services,
Temple Hoyne Buell Foundation,2011,Western Slope,Eagle,The Literacy Project,"$10,000.00",Minturn,Program,Education,
Temple Hoyne Buell Foundation,2011,Western Slope,Garfield,"Family Visitor Program of Garfield County, Inc.","$65,000.00",Glenwood Springs,General Operating,"Community, Public Affairs",
Temple Hoyne Buell Foundation,2011,Western Slope,Garfield,Our School,"$25,000.00",Glenwood Springs,Other,Education,
Temple Hoyne Buell Foundation,2011,Western Slope,Garfield,Mountain Board of Cooperative Educational Services,"$25,000.00",Glenwood Springs,Program,Education,
Temple Hoyne Buell Foundation,2011,Western Slope,Garfield,New Creation Church of Glenwood,"$20,000.00",Glenwood Springs,Other,Education,
Temple Hoyne Buell Foundation,2011,Western Slope,Garfield,Early Childhood Network,"$15,000.00",Glenwood Springs,General Operating,Children and Youth Services,
Temple Hoyne Buell Foundation,2011,Western Slope,Garfield,Roaring Fork Valley Early Learning Fund,"$12,000.00",Glenwood Springs,General Operating,Education,
Temple Hoyne Buell Foundation,2011,Western Slope,Garfield,Garfield County School District 16,"$10,000.00",Parachute,Program,Education,
Temple Hoyne Buell Foundation,2011,Western Slope,Garfield,Valley View Hospital Foundation,"$10,000.00",Glenwood Springs,Capital,Health                                                                     ,
Temple Hoyne Buell Foundation,2011,Western Slope,Mesa,Mesa District Group of CAEYC,"$45,000.00",Grand Junction,Program,,
Temple Hoyne Buell Foundation,2011,Western Slope,Mesa,Hilltop Health Services Corporation,"$35,000.00",Grand Junction,Program,Health                                                                     ,
Temple Hoyne Buell Foundation,2011,Western Slope,Mesa,Hilltop Health Services Corporation,"$30,000.00",Grand Junction,Program,Health                                                                     ,
Temple Hoyne Buell Foundation,2011,Western Slope,Mesa,Hilltop Health Services Corporation,"$25,000.00",Grand Junction,General Operating,Health                                                                     ,
Temple Hoyne Buell Foundation,2011,Western Slope,Mesa,"Strong Families, Safe Kids","$20,000.00",Grand Junction,Capital,Children and Youth Services,
Temple Hoyne Buell Foundation,2011,Western Slope,Mesa,"Strong Families, Safe Kids","$12,000.00",Grand Junction,General Operating,Children and Youth Services,
Temple Hoyne Buell Foundation,2011,Western Slope,Mesa,Grand Junction Imagination Library,"$5,000.00",Grand Junction,General Operating,"Community, Public Affairs",
Temple Hoyne Buell Foundation,2011,Western Slope,Pitkin,Rural Resort Region Early Childhood Council,"$75,000.00",Aspen,Program,Children and Youth Services,
The Colorado Health Foundation,2011,Heart of Colorado,Chaffee,Chaffee County,"$55,000.00",Salida,Program,Health                                                                     ,
The Colorado Health Foundation,2011,Heart of Colorado,Chaffee,Chaffee People's Clinic,"$105,000.00",Salida,Program,Health                                                                     ,
The Colorado Health Foundation,2011,Heart of Colorado,Park,Park County School District RE-2,"$35,483.00",Fairplay,Program,Health                                                                     ,
The Colorado Health Foundation,2011,Heart of Colorado,Park,Rocky Mountian Rural Health,"$81,649.00",Fairplay,Program,Health                                                                     ,
The Colorado Health Foundation,2011,Heart of Colorado,Summit,Summit Community Care Clinic,"$268,751.00",Frisco,Program,Health                                                                     ,
The Colorado Health Foundation,2011,Heart of Colorado,Summit,Summit County Child Care Resource and Referral Agency,"$95,076.00",Dillon,Program,Health                                                                     ,
The Colorado Health Foundation,2011,Northeast,Lincoln,Limon Doctors Committee,"$989,734.00",Limon,Program,Health                                                                     ,
The Colorado Health Foundation,2011,Northeast,Lincoln,Lincoln Community Hospital and Nursing Home,"$136,221.00",Hugo,Program,Health                                                                     ,
The Colorado Health Foundation,2011,Northeast,Logan,Family Resource Center,"$10,000.00",Sterling,Program,Health                                                                     ,
The Colorado Health Foundation,2011,Northeast,Yuma,Regional Home Visitation Program,"$181,172.00",Yuma,Program,Health                                                                     ,
The Colorado Health Foundation,2011,Northeast,Yuma,Rural Communities Resource Center,"$10,000.00",Yuma,Program,Health                                                                     ,
The Colorado Health Foundation,2011,Northeast,Yuma,The Wray Rehabilitation and Activities Center,"$50,000.00",Wray,Program,Health                                                                     ,
The Colorado Health Foundation,2011,Northeast,Yuma,Wray Senior Community Center,"$30,000.00",Wray,Program,Health                                                                     ,
The Colorado Health Foundation,2011,Northeast,Yuma,Yuma School District,"$10,904.00",Yuma,Program,Health                                                                     ,
The Colorado Health Foundation,2011,Northeast,Yuma,Yuma School District,"$90,434.00",Yuma,Program,Health                                                                     ,
The Colorado Health Foundation,2011,Northwest,Jackson,"North Park Medical Clinic, Inc.","$887,500.00",Walden,Program,Health                                                                     ,
The Colorado Health Foundation,2011,Northwest,Routt,Hayden School District Re-1495,"$10,000.00",Hayden,Program,Health                                                                     ,
The Colorado Health Foundation,2011,Northwest,Routt,Northwest Colorado Boces,"$157,052.00",Steamboat Springs,Program,Health                                                                     ,
The Colorado Health Foundation,2011,Northwest,Routt,South Routt School District RE-3,"$56,870.00",Oak Creek,Program,Health                                                                     ,
The Colorado Health Foundation,2011,San Juan,Montrose,Montrose County School District RE-1J,"$258,442.00",Montrose,Program,Health                                                                     ,
The Colorado Health Foundation,2011,San Juan,Montrose,Montrose Memorial Hospital,"$126,229.00",Montrose,Program,Health                                                                     ,
The Colorado Health Foundation,2011,San Juan,Montrose,Paradox Valley School,"$93,595.00",Paradox,Program,Health                                                                     ,
The Colorado Health Foundation,2011,San Juan,San Miguel,Uncompahgre Combined Clinics,"$650,000.00",Norwood,Program,Health                                                                     ,
The Colorado Health Foundation,2011,San Luis Valley,Alamosa,San Luis Valley Comprehensive Community Mental Health Center,"$104,162.00",Alamosa,Program,Health                                                                     ,
The Colorado Health Foundation,2011,San Luis Valley,Alamosa,"Valley-Wide Health Systems, Inc.","$39,100.00",Alamosa,Program,Health                                                                     ,
The Colorado Health Foundation,2011,Southeast,Bent,Bent County Healthcare Center,"$44,255.00",Las Animas,Program,Health                                                                     ,
The Colorado Health Foundation,2011,Southeast,Bent,Las Animas School District RE-1,"$30,850.00",Las Animas,Program,Health                                                                     ,
The Colorado Health Foundation,2011,Southeast,Huerfano,Huerfano County Hospital District,"$163,351.00",Walsenburg,Program,Health                                                                     ,
The Colorado Health Foundation,2011,Southeast,Otero,Newfarms,"$65,000.00",Fowler,Program,Health                                                                     ,
The Colorado Health Foundation,2011,Southeast,Prowers,High Plains Community Health Center,"$638,820.00",Lamar,Program,Health                                                                     ,
The Colorado Health Foundation,2011,Southeast,Prowers,Holly School District Re-3,"$30,820.00",Holly,Program,Health                                                                     ,
The Colorado Health Foundation,2011,Southeast,Prowers,Prowers County Public Health Nursing Service,"$33,963.00",Lamar,Program,Health                                                                     ,
The Colorado Health Foundation,2011,Southwest,La Plata,Boys and Girls Club of La Plata County,"$40,000.00",Durango,Program,Health                                                                     ,
The Colorado Health Foundation,2011,Southwest,La Plata,Community Foundation Serving Southwest Colorado,"$287,417.00",Durango,Program,Health                                                                     ,
The Colorado Health Foundation,2011,Southwest,La Plata,Durango School District 9 R-210,"$25,888.00",Durango,Program,Health                                                                     ,
The Colorado Health Foundation,2011,Southwest,La Plata,Ignacio School District 11 JT,"$50,000.00",Ignacio,Program,Health                                                                     ,
The Colorado Health Foundation,2011,Southwest,La Plata,San Juan Basin Health Department,"$151,943.00",Durango,Program,Health                                                                     ,
The Colorado Health Foundation,2011,Southwest,La Plata,San Juan Board of Cooperative Education Services,"$124,869.00",Durango,Program,Health                                                                     ,
The Colorado Health Foundation,2011,Southwest,La Plata,Southern Ute Community Action Programs,"$30,000.00",Ignacio,Program,Health                                                                     ,
The Colorado Health Foundation,2011,Southwest,La Plata,Southwest Colorado Area Health Education Center,"$110,265.00",Durango,Program,Health                                                                     ,
The Colorado Health Foundation,2011,Southwest,Montezuma,"Southwest Health System, Inc.","$150,000.00",Cortez,Program,Health                                                                     ,
The Colorado Health Foundation,2011,Southwest,Montezuma,Southwest Open School,"$400,000.00",Cortez,Program,Health                                                                     ,
The Colorado Health Foundation,2011,Western Slope,Eagle,Youth Foundation,"$134,775.00",Avon,Program,Health                                                                     ,
The Colorado Health Foundation,2011,Western Slope,Garfield,"Colorado West Regional Mental Health, Inc","$10,000.00",Glenwood Springs,Program,Health                                                                     ,
The Colorado Health Foundation,2011,Western Slope,Garfield,Grand River Hospital District Memorial Trust Fund,"$400,000.00",Rifle,Program,Health                                                                     ,
The Colorado Health Foundation,2011,Western Slope,Garfield,Mountain Family Health Center,"$225,000.00",Glenwood Springs,Program,Health                                                                     ,
The Colorado Health Foundation,2011,Western Slope,Garfield,The Manaus Fund,"$124,080.00",Carbondale,Program,Health                                                                     ,
The Colorado Health Foundation,2011,Western Slope,Mesa,Colorado Mesa University,"$471,493.00",Grand Junction,Program,Health                                                                     ,
The Colorado Health Foundation,2011,Western Slope,Mesa,Grand Valley Catholic Outreach,"$75,000.00",Grand Junction,Program,Health                                                                     ,
The Colorado Health Foundation,2011,Western Slope,Mesa,Hilltop Health Services Corporation,"$15,000.00",Grand Junction,Program,Health                                                                     ,
The Colorado Health Foundation,2011,Western Slope,Mesa,Mesa County Valley School District,"$13,500.00",Grand Junction,Program,Health                                                                     ,
The Colorado Health Foundation,2011,Western Slope,Mesa,Rocky Mountain Health Plans Foundation,"$139,104.00",Grand Junction,Program,Health                                                                     ,
The Colorado Health Foundation,2011,Western Slope,Pitkin,Children's Health Foundation,"$525,079.00",Aspen,Program,Health                                                                     ,
The Colorado Trust,2011,Heart of Colorado,Chaffee,Ark-Valley Humane Society,"$1,000.00",Buena Vista,General Operating,Animal Protection and Welfare,
The Colorado Trust,2011,Heart of Colorado,Chaffee,Ark-Valley Humane Society,"$1,000.00",Buena Vista,General Operating,Animal Protection and Welfare,
The Colorado Trust,2011,Heart of Colorado,Chaffee,Ark-Valley Humane Society,"$1,200.00",Buena Vista,General Operating,Animal Protection and Welfare,
The Colorado Trust,2011,Heart of Colorado,Chaffee,Ark-Valley Humane Society,"$1,000.00",Buena Vista,General Operating,Animal Protection and Welfare,
The Colorado Trust,2011,Heart of Colorado,Summit,"Footprints Adventures, Inc.","$5,000.00",Frisco,General Operating,Children and Youth Services,
The Colorado Trust,2011,Heart of Colorado,Teller,Teller/Park Early Childhood Council,"$37,148.74",Divide,General Operating,Education,
The Colorado Trust,2011,Northeast,Kit Carson,Stratton Church of God,$100.00,Stratton,General Operating,,
The Colorado Trust,2011,San Luis Valley,Alamosa,SLVRMC Foundation,"$5,000.00",Alamosa,General Operating,Health                                                                     ,
The Colorado Trust,2011,San Luis Valley,Alamosa,Boys and Girls Club of the San Luis Valley,"$5,000.00",Alamosa,General Operating,Children and Youth Services,
The Colorado Trust,2011,San Luis Valley,Alamosa,"La Puente Home, Inc.","$8,500.00",Alamosa,General Operating,Human Services,
The Colorado Trust,2011,San Luis Valley,Alamosa,San Luis Valley Area Health Education Center,"$5,000.00",Alamosa,General Operating,Health                                                                     ,
The Colorado Trust,2011,San Luis Valley,Alamosa,San Luis Valley Comprehensive Community Mental Health Center,"$5,000.00",Alamosa,General Operating,Health                                                                     ,
The Colorado Trust,2011,San Luis Valley,Rio Grande,"Valley Citizen's Foundation for Health Care, Inc. ","$5,000.00",Del Norte,General Operating,Health                                                                     ,
The Colorado Trust,2011,San Luis Valley,Rio Grande,Center Consolidated Schools ,"$5,000.00",Center,General Operating,Education,
The Colorado Trust,2011,San Luis Valley,Saguache,San Luis Valley Rural Philanthropy Days,"$7,500.00",Villa Grove,General Operating,"Community, Public Affairs",
The Colorado Trust,2011,Southeast,Otero,Inspiration Field,"$3,000.00",La Junta,General Operating,Disabled Persons,
The Colorado Trust,2011,Southeast,Otero,La Junta Associated Charities,"$3,000.00",La Junta,General Operating,Human Services,
The Colorado Trust,2011,Western Slope,Eagle,Doctors Plus of Colorado,"$5,000.00",Avon,General Operating,Health                                                                     ,
The Colorado Trust,2011,Western Slope,Eagle,Roundup River Ranch,"$5,000.00",Avon,General Operating,Children and Youth Services,
The Colorado Trust,2011,Western Slope,Garfield,Colorado Mountain College Foundation,"$5,000.00",Glenwood Springs,General Operating,Education,
The Colorado Trust,2011,Western Slope,Mesa,Grand Valley Public Radio Company,"$2,000.00",Grand Junction,General Operating,"Arts, Culture & Humanities ",
The Colorado Trust,2011,Western Slope,Mesa,"Western Colorado Center for the Arts, Inc.","$2,000.00",Grand Junction,General Operating,"Arts, Culture & Humanities ",
The Colorado Trust,2011,Western Slope,Mesa,Grand Valley Recreation Resources,"$10,000.00",Grand Junction,General Operating,"Community, Public Affairs",
The Colorado Trust,2011,Western Slope,Mesa,"Mesa County Land Conservancy, Inc.","$5,000.00",Grand Junction,General Operating,"Environment, Conservation",
The Colorado Trust,2011,Western Slope,Mesa,Riverside Educational Center,"$5,000.00",Grand Junction,General Operating,Education,
The Colorado Trust,2011,Western Slope,Mesa,"Western Colorado Center for the Arts, Inc.","$10,000.00",Grand Junction,General Operating,"Arts, Culture & Humanities ",
The Colorado Trust,2011,Western Slope,Mesa,Western Colorado Math and Science Center,"$10,000.00",Grand Junction,General Operating,Education,
The Colorado Trust,2011,Western Slope,Mesa,Western Slope Center for Children,"$5,000.00",Grand Junction,General Operating,Children and Youth Services,
The Colorado Trust,2011,Western Slope,Pitkin,"The Buddy Program, Inc.","$5,000.00",Aspen,General Operating,Children and Youth Services,
