Funder Name,year,Region,County,Nonprofit Name,Dollar Amount of Gift,City,Type of Gift,Category of Giving,Award Date
Temple Hoyne Buell Foundation,2009,Southeast,Otero,St. Peter Catholic Church,2910.00,Rocky Ford,Other,Education,
Temple Hoyne Buell Foundation,2009,Southeast,Otero,"Tri-County Family Care Center, Inc.",20000.00,Rocky Ford,Program,Education,
Temple Hoyne Buell Foundation,2009,Southwest,Archuleta,Seeds of Learning Family Center,6000.00,Pagosa Springs,Student Aid/Scholarship,Education,
Temple Hoyne Buell Foundation,2009,Southwest,Dolores,Dolores County School District RE 2J,7000.00,Rico,General Operating,Education,
Temple Hoyne Buell Foundation,2009,Southwest,Dolores,Dolores School District Re-4A,6000.00,Dolores,Other,Education,
Temple Hoyne Buell Foundation,2009,Southwest,La Plata,"Durango 4-C Council, Inc.",15000.00,Durango,Program,Education,
Temple Hoyne Buell Foundation,2009,Southwest,La Plata,Durango Adult Education Center,70000.00,Durango,Program,Education,
Temple Hoyne Buell Foundation,2009,Southwest,La Plata,Durango Adult Education Center,4000.00,Durango,Other,Education,
Temple Hoyne Buell Foundation,2009,Southwest,La Plata,La Plata Family Centers Coalition,35000.00,Durango,Program,"Community, Public Affairs",
Temple Hoyne Buell Foundation,2009,Southwest,La Plata,San Juan Basin Health Department,20000.00,Durango,Program,Health                                                                     ,
Temple Hoyne Buell Foundation,2009,Southwest,La Plata,"Southern Ute Community Action Programs, Inc.",17500.00,Ignacio,Program,"Community, Public Affairs",
Temple Hoyne Buell Foundation,2009,Southwest,Montezuma,Children's Kiva,20000.00,Cortez,General Operating,Education,
Temple Hoyne Buell Foundation,2009,Southwest,Montezuma,Children's Kiva,5000.00,Cortez,Student Aid/Scholarship,Education,
Temple Hoyne Buell Foundation,2009,Southwest,Montezuma,"Durango 4-C Council, Inc.",2000.00,Mancos,Other,Education,
Temple Hoyne Buell Foundation,2009,Southwest,Montezuma,Pinon Project Family Resource Center,25000.00,Cortez,General Operating,"Community, Public Affairs",
Temple Hoyne Buell Foundation,2009,Southwest,Montezuma,Pinon Project Family Resource Center,10000.00,Cortez,Program,"Community, Public Affairs",
Temple Hoyne Buell Foundation,2009,Southwest,Montezuma,Pinon Project Family Resource Center,5000.00,Cortez,Program,Education,
Temple Hoyne Buell Foundation,2009,Western Slope,Delta,Delta County Joint School District No. 50,7063.00,Delta,Other,Education,
Temple Hoyne Buell Foundation,2009,Western Slope,Delta,Delta County Public Library,15000.00,Hotchkiss,Program,Education,
Temple Hoyne Buell Foundation,2009,Western Slope,Delta,Little Sprouts Community Preschool,8200.00,Cedaredge,Other,Education,
Temple Hoyne Buell Foundation,2009,Western Slope,Delta,Little Sprouts Community Preschool,8000.00,Cedaredge,General Operating,Education,
Temple Hoyne Buell Foundation,2009,Western Slope,Delta,North Fork Community Montessori School,15000.00,Hotchkiss,Student Aid/Scholarship,Education,
Temple Hoyne Buell Foundation,2009,Western Slope,Delta,North Fork Community Montessori School,2000.00,Hotchkiss,Other,Education,
Temple Hoyne Buell Foundation,2009,Western Slope,Delta,Wee Care Learning Center,13000.00,Hotchkiss,Other,Education,
Temple Hoyne Buell Foundation,2009,Western Slope,Eagle,Eagle Valley Child Care Association,12000.00,Vail,Other,Children and Youth Services,
Temple Hoyne Buell Foundation,2009,Western Slope,Eagle,"Early Childhood Partners, Inc.",15000.00,Eagle,General Operating,Children and Youth Services,
Temple Hoyne Buell Foundation,2009,Western Slope,Eagle,Roaring Fork School District RE-1,1610.00,Basalt,Other,Education,
Temple Hoyne Buell Foundation,2009,Western Slope,Garfield,Blue Lake Preschool,10000.00,Carbondale,Student Aid/Scholarship,Education,
Temple Hoyne Buell Foundation,2009,Western Slope,Garfield,Blue Lake Preschool,15000.00,Carbondale,General Operating,Education,
Temple Hoyne Buell Foundation,2009,Western Slope,Garfield,Blue Lake Preschool,6300.00,Carbondale,Student Aid/Scholarship,Education,
Temple Hoyne Buell Foundation,2009,Western Slope,Garfield,Colorado Mountain College Foundation,18000.00,Glenwood Springs,General Operating,Education,
Temple Hoyne Buell Foundation,2009,Western Slope,Garfield,Elbie and Wilma Gann Memorial Foundation,5350.00,Carbondale,Other,Education,
Temple Hoyne Buell Foundation,2009,Western Slope,Garfield,Family Visitor Program of Garfield County,60000.00,Glenwood Springs,General Operating,"Community, Public Affairs",
Temple Hoyne Buell Foundation,2009,Western Slope,Garfield,Holy Cross Preschool,4000.00,Glenwood Springs,Student Aid/Scholarship,Education,
Temple Hoyne Buell Foundation,2009,Western Slope,Garfield,New Creation Church,15000.00,Glenwood Springs,General Operating,Education,
Temple Hoyne Buell Foundation,2009,Western Slope,Garfield,New Creation Church,5000.00,Glenwood Springs,Student Aid/Scholarship,Education,
Temple Hoyne Buell Foundation,2009,Western Slope,Garfield,New Creation Church,4000.00,Glenwood Springs,Student Aid/Scholarship,Education,
Temple Hoyne Buell Foundation,2009,Western Slope,Garfield,Our School,25000.00,Glenwood Springs,General Operating,Education,
Temple Hoyne Buell Foundation,2009,Western Slope,Garfield,Roaring Fork School District RE-1,2810.00,Glenwood Springs,Other,Education,
Temple Hoyne Buell Foundation,2009,Western Slope,Garfield,Roaring Fork School District RE-1,2810.00,Glenwood Springs,Other,Education,
Temple Hoyne Buell Foundation,2009,Western Slope,Garfield,Yampah Mountain High School,25000.00,Glenwood Springs,Program,Children and Youth Services,
Temple Hoyne Buell Foundation,2009,Western Slope,Mesa,Child & Migrant Services (CMS),3500.00,Palisade,General Operating,Children and Youth Services,
Temple Hoyne Buell Foundation,2009,Western Slope,Mesa,Grand Junction Musical Arts Association,5000.00,Grand Junction,Event,"Arts, Culture & Humanities ",
Temple Hoyne Buell Foundation,2009,Western Slope,Mesa,Hilltop Health Services Corporation,30000.00,Grand Junction,Program,Health                                                                     ,
Temple Hoyne Buell Foundation,2009,Western Slope,Mesa,Hilltop Health Services Corporation,30000.00,Grand Junction,Program,Health                                                                     ,
Temple Hoyne Buell Foundation,2009,Western Slope,Mesa,Hospice and Palliative Care of Western Colorado,1000.00,Grand Junction,Program,Hospice,
Temple Hoyne Buell Foundation,2009,Western Slope,Mesa,"Marillac Clinic, Inc.",4500.00,Grand Junction,Program,Health                                                                     ,
Temple Hoyne Buell Foundation,2009,Western Slope,Mesa,Mesa County District Group of CAEYC,15000.00,Grand Junction,Program,,
Temple Hoyne Buell Foundation,2009,Western Slope,Mesa,"Mesa County Land Conservancy, Inc.",15000.00,Grand Junction,General Operating,"Environment, Conservation",
Temple Hoyne Buell Foundation,2009,Western Slope,Mesa,Mesa District Group of CAEYC,40000.00,Grand Junction,Program,,
Temple Hoyne Buell Foundation,2009,Western Slope,Mesa,"Mesa Youth Services, Inc.",5000.00,Grand Junction,General Operating,Children and Youth Services,
Temple Hoyne Buell Foundation,2009,Western Slope,Mesa,"Rocky Mountain S.E.R./Jobs for Progress, Inc.",4000.00,Grand Junction,Other,"Employment, Job training",
Temple Hoyne Buell Foundation,2009,Western Slope,Mesa,"Rocky Mountain S.E.R./Jobs for Progress, Inc.",3930.00,Grand Junction,Other,"Employment, Job training",
Temple Hoyne Buell Foundation,2009,Western Slope,Mesa,"Strong Families, Safe Kids",10000.00,Grand Junction,General Operating,"Community, Public Affairs",
Temple Hoyne Buell Foundation,2009,Western Slope,Mesa,"Strong Families, Safe Kids",5000.00,Grand Junction,Program,"Community, Public Affairs",
Temple Hoyne Buell Foundation,2009,Western Slope,Mesa,Western Colorado Center for the Arts,8000.00,Grand Junction,General Operating,"Arts, Culture & Humanities ",
Temple Hoyne Buell Foundation,2009,Western Slope,Mesa,"Western Colorado Math and Science Center, Inc.",12000.00,Grand Junction,General Operating,Education,
Temple Hoyne Buell Foundation,2009,Western Slope,Pitkin,"Kids First, City of Aspen",70000.00,Aspen,Program,,
Temple Hoyne Buell Foundation,2009,Western Slope,Pitkin,"Kids First, City of Aspen",15000.00,Aspen,Other,Children and Youth Services,
Temple Hoyne Buell Foundation,2009,Western Slope,Pitkin,Roaring Fork Valley Early Learning Fund,12000.00,Aspen,Program,Education,
The Colorado Health Foundation,2009,Heart of Colorado,Chaffee,Chaffee People's Clinic,21313.00,Salida,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Heart of Colorado,Chaffee,Chaffee People's Clinic,14400.00,Salida,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Heart of Colorado,Custer,West Custer County Hospital District,17200.00,Westcliffe,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Heart of Colorado,Fremont,Catholic Health Initiatives Colorado Foundation,34200.00,Canon City,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Heart of Colorado,Lake,St. Vincent General Hospital,10000.00,Leadville,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Heart of Colorado,Summit,Summit Community Care Clinic,600000.00,Frisco,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Heart of Colorado,Summit,Summit Community Care Clinic,20000.00,Frisco,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Heart of Colorado,Summit,Summit Community Care Clinic,61000.00,Frisco,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Heart of Colorado,Summit,Summit Community Care Clinic,6500.00,Frisco,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Heart of Colorado,Summit,Summit Foundation,10000.00,Breckenridge,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Northeast,Cheyenne,"Praire View Health Resources, Inc.",25000.00,Cheyenne Wells,Program,health                                                                     ,
The Colorado Health Foundation,2009,Northeast,Cheyenne,"Praire View Health Resources, Inc.",60032.00,Cheyenne Wells,Program,health                                                                     ,
The Colorado Health Foundation,2009,Northeast,Lincoln,Limon Doctors Committee,200000.00,Limon,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Northeast,Logan,Rural Solutions,10000.00,Sterling,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Northeast,Morgan,Eben Ezer Lutheran Care Center ,49957.00,Brush,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Northeast,Morgan,Wiggins School District RE-50 J413,37500.00,Wiggins,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Northeast,Phillips,Melissa Memorial Hospital,81628.00,Holyoke,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Northeast,Yuma,Regional Home Visitation Program,10000.00,Yuma,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Northeast,Yuma,Rural Communities Resource Center,5000.00,Yuma,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Northeast,Yuma,"Wray Area Foundation, Inc.",10000.00,Wray,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Northwest,Grand,Grand County Rural Health Network,50000.00,Hot Sulphur Springs,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Northwest,Jackson,"North Park Medical Clinic, Inc.",50000.00,Walden,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Northwest,Moffat,"Independent Life Center, Inc.",64000.00,Craig,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Northwest,Moffat,"Northwest Colorado Dental Coalition, Inc.",27000.00,Craig,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Northwest,Routt,Northwest Colorado Visiting Nurse Association,15000.00,Steamboat Springs,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Northwest,Routt,Northwest Colorado Visiting Nurse Association,139440.00,Steamboat Springs,Program,Health                                                                     ,
The Colorado Health Foundation,2009,San Juan,Montrose,Basin Medical Clinic,16438.00,Naturita,Program,Health                                                                     ,
The Colorado Health Foundation,2009,San Juan,Montrose,"Basin Medical Clinic, Montrose Memorial Hospital",84448.00,Montrose,Program,Health                                                                     ,
The Colorado Health Foundation,2009,San Juan,Montrose,Midwestern Colorado Mental Health Center,159561.00,Montrose,Program,Health                                                                     ,
The Colorado Health Foundation,2009,San Juan,Montrose,Midwestern Colorado Mental Health Center,200000.00,Montrose,Program,Health                                                                     ,
The Colorado Health Foundation,2009,San Juan,Montrose,Montrose County School District RE-1J126,10443.00,Montrose,Program,Health                                                                     ,
The Colorado Health Foundation,2009,San Juan,Montrose,Montrose County School District RE-1J126,34000.00,Montrose,Program,Health                                                                     ,
The Colorado Health Foundation,2009,San Juan,Montrose,"Voans Pace, Inc.",152000.00,Montrose,Program,Health                                                                     ,
The Colorado Health Foundation,2009,San Juan,San Miguel,Uncompahgre Combined Clinics,90000.00,Norwood,Program,Health                                                                     ,
The Colorado Health Foundation,2009,San Juan,San Miguel,Uncompahgre Combined Clinics,86793.00,Norwood,Program,Health                                                                     ,
The Colorado Health Foundation,2009,San Luis Valley,Alamosa,Lutheran Hospital Association of the San Luis Valley,486200.00,Alamosa,Program,Health                                                                     ,
The Colorado Health Foundation,2009,San Luis Valley,Alamosa,Lutheran Hospital Association of the San Luis Valley,416583.00,Alamosa,Program,Health                                                                     ,
The Colorado Health Foundation,2009,San Luis Valley,Alamosa,"Valley-Wide Health Systems, Inc.",500000.00,Alamosa,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Southeast,Huerfano,Huerfano County Hospital District,141656.00,Walsenburg,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Southeast,Huerfano,Huerfano County Youth Services,85000.00,Walsenburg,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Southeast,Las Animas,Trinidad Area Health Association,120000.00,Trinidad,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Southeast,Prowers,High Plains Community Health Center,400000.00,Lamar,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Southeast,Prowers,Prowers County Hospital District,10000.00,Lamar,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Southwest,Archuleta,Dr. Mary Fisher Medical Foundation,231720.00,Pagosa Springs,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Southwest,Dolores,Dolores County Health Association,10000.00,Dove Creek,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Southwest,La Plata,Durango School District 9-R,143158.00,Durango,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Southwest,La Plata,Durango School District 9-R,18431.00,Durango,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Southwest,La Plata,Southwest Colorado Mental Health Center,75000.00,Durango,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Southwest,La Plata,Town of Bayfield,49400.00,Bayfield,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Southwest,Montezuma,Montezuma County Health Department,109000.00,Cortez,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Southwest,Montezuma,"Southwest Health Systems, Inc.",200750.00,Cortez,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Southwest,San Juan,Silverton School District 1,8500.00,Silverton,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Western Slope,Eagle,Eagle County School District,19700.00,Eagle,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Western Slope,Eagle,"Early Childhood Partners, Inc.",25000.00,Eagle,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Western Slope,Eagle,Western Eagle County Ambulance District,100000.00,Eagle,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Western Slope,Eagle,Youth Foundation,225988.00,Edwards,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Western Slope,Garfield,Grand River Hospital District Memorial Trust Fund,14500.00,Rifle,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Western Slope,Garfield,Grand River Hospital District Memorial Trust Fund,200000.00,Rifle,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Western Slope,Garfield,Mountain Family Health Center,450000.00,Glenwood Springs,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Western Slope,Garfield,Mountain Family Health Center,300000.00,Glenwood Springs,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Western Slope,Garfield,Roaring Fork (RE-1) School District,120000.00,Glenwood Springs,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Western Slope,Mesa,Grand Valley Catholic Outreach,40000.00,Grand Junction,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Western Slope,Mesa,Hilltop Health Services Corporation,25000.00,Grand Junction,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Western Slope,Mesa,Hospice and Palliative Care of Western Colorado,375000.00,Grand Junction,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Western Slope,Mesa,Hospice and Palliative Care of Western Colorado,25000.00,Grand Junction,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Western Slope,Mesa,"Marillac Clinic, Inc.",5000.00,Grand Junction,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Western Slope,Mesa,"Marillac Clinic, Inc.",200000.00,Grand Junction,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Western Slope,Mesa,Mesa County,50000.00,Grand Junction,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Western Slope,Mesa,Quality Health Network,640000.00,Grand Junction,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Western Slope,Mesa,Rocky Mountain Health Plans Foundation,75000.00,Grand Junction,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Western Slope,Pitkin,Children's Health Foundation,137000.00,Aspen,Program,Health                                                                     ,
The Colorado Health Foundation,2009,Western Slope,Pitkin,Children's Health Foundation,20000.00,Aspen,Program,Health                                                                     ,
The Colorado Trust,2009,Heart of Colorado,Chaffee,Ark-Valley Humane Society,900.00,Buena Vista,General Operating,Animal Protection and Welfare,
The Colorado Trust,2009,Heart of Colorado,Chaffee,Chaffee County Department of Health and Human Services,228000.00,Salida,Program,Health                                                                     ,
The Colorado Trust,2009,Heart of Colorado,Chaffee,Chaffee County Early Childhood Council,177836.00,Salida,Program,Health                                                                     ,
The Colorado Trust,2009,Heart of Colorado,Chaffee,Chaffee People's Clinic,187500.00,Salida,Program,Health                                                                     ,
The Colorado Trust,2009,Heart of Colorado,Chaffee,Salida Regional Library,7500.00,Salida,Program,Health                                                                     ,
The Colorado Trust,2009,Heart of Colorado,Fremont,Canon City Schools,7460.00,Canon City,Program,Health                                                                     ,
The Colorado Trust,2009,Heart of Colorado,Fremont,ECHO and Family Center Early Childhood Council,120000.00,Canon City,Program,Health                                                                     ,
The Colorado Trust,2009,Heart of Colorado,Summit,Early Childhood Options,5669.00,Dillon,Program,Health                                                                     ,
The Colorado Trust,2009,Northeast,Logan,"Early Childhood Council of Logan, Phillips, and Sedgwick Counties",7500.00,Sterling,Program,Health                                                                     ,
The Colorado Trust,2009,Northeast,Logan,Northeast Colorado Health Department,173300.00,Sterling,Program,Health                                                                     ,
The Colorado Trust,2009,Northeast,Logan,Rural Solutions,20000.00,Sterling,Program,Health                                                                     ,
The Colorado Trust,2009,Northeast,Morgan,Morgan County Early Childhood  Council,7100.00,Fort Morgan,Program,Health                                                                     ,
The Colorado Trust,2009,Northeast,Morgan,Morgan County Early Childhood  Council,93000.00,Fort Morgan,Program,Health                                                                     ,
The Colorado Trust,2009,Northeast,Morgan,OneMorgan County,200.00,Fort Morgan,General Operating,"Community, Public Affairs",
The Colorado Trust,2009,Northeast,Yuma,Rural Communities Resource Center,7500.00,Yuma,Program,Health                                                                     ,
The Colorado Trust,2009,Northwest,Moffat,Moffat County Department of Social Services,7500.00,Craig,Program,Health                                                                     ,
The Colorado Trust,2009,Northwest,Routt,Colorado West Regional Mental Health Center Steamboat,20000.00,Steamboat Springs,Program,Health                                                                     ,
The Colorado Trust,2009,Northwest,Routt,Come Lets Dance,200.00,Steamboat Springs,General Operating,"Arts, Culture & Humanities ",
The Colorado Trust,2009,Northwest,Routt,Northwest Colorado Visiting Nurse Association,462000.00,Steamboat Springs,Program,Health                                                                     ,
The Colorado Trust,2009,Northwest,Routt,Northwest Colorado Visiting Nurse Association,187500.00,Steamboat Springs,Program,Health                                                                     ,
The Colorado Trust,2009,Northwest,Routt,Routt County Department of Human Services,7000.00,Steamboat Springs,Program,Health                                                                     ,
The Colorado Trust,2009,San Juan,Gunnison,Gunnison County,7376.00,Gunnison,Program,Health                                                                     ,
The Colorado Trust,2009,San Juan,Gunnison,Gunnison County Public Health,187500.00,Gunnison,Program,Health                                                                     ,
The Colorado Trust,2009,San Juan,Montrose,Midwestern Colorado Mental Health Center,324500.00,Montrose,Program,Health                                                                     ,
The Colorado Trust,2009,San Juan,Montrose,Midwestern Colorado Mental Health Center,20000.00,Montrose,Program,Health                                                                     ,
The Colorado Trust,2009,San Juan,San Miguel,Bright Futures for Early Childhood and Families,7500.00,Telluride,Program,Health                                                                     ,
The Colorado Trust,2009,San Juan,San Miguel,Bright Futures for Early Childhood and Families,165000.00,Telluride,Program,Health                                                                     ,
The Colorado Trust,2009,San Luis Valley,Alamosa,Early Childhood Council of the San Luis Valley,7500.00,Alamosa,Program,Health                                                                     ,
The Colorado Trust,2009,San Luis Valley,Alamosa,San Luis Valley Regional Medical Center,187500.00,Alamosa,Program,Health                                                                     ,
The Colorado Trust,2009,Southeast,Crowley,Crowley County,7500.00,Ordway,Program,Health                                                                     ,
The Colorado Trust,2009,Southeast,Las Animas,South Central Council of Governments,7500.00,Trinidad,Program,Health                                                                     ,
The Colorado Trust,2009,Southeast,Otero,Southeast Mental Health Services,8250.00,La Junta,Program,Health                                                                     ,
The Colorado Trust,2009,Southwest,La Plata,"Durango 4-C Council, Inc.",6990.00,Durango,Program,Health                                                                     ,
The Colorado Trust,2009,Southwest,La Plata,Early Childhood Council of La Plata County,185051.00,Durango,Program,Health                                                                     ,
The Colorado Trust,2009,Southwest,La Plata,San Juan Basin Health Department,4500.00,Durango,Program,Health                                                                     ,
The Colorado Trust,2009,Southwest,La Plata,San Juan Basin Health Department,185000.00,Durango,Program,Health                                                                     ,
The Colorado Trust,2009,Southwest,La Plata,Southern Ute Community Action Programs,187500.00,Ignacio,Program,Health                                                                     ,
The Colorado Trust,2009,Southwest,Montezuma,The Pinon Project Family Resource Center,7500.00,Cortez,Program,Health                                                                     ,
The Colorado Trust,2009,Southwest,Montezuma,The Pinon Project Family Resource Center,20000.00,Cortez,Program,Health                                                                     ,
The Colorado Trust,2009,Western Slope,Delta,Delta Barracuda Swim Team,1000.00,Paonia,General Operating,Children and Youth Services,
The Colorado Trust,2009,Western Slope,Delta,"VOANS Senior CommUnity Meals, Inc.",122149.00,Eckert,Program,Health                                                                     ,
The Colorado Trust,2009,Western Slope,Mesa,"Hilltop Community Resource, Inc.",231000.00,Grand Junction,Program,Health                                                                     ,
The Colorado Trust,2009,Western Slope,Mesa,"Hilltop Community Resource, Inc.",7500.00,Grand Junction,Program,Health                                                                     ,
The Colorado Trust,2009,Western Slope,Mesa,Mesa County Health Department,187500.00,Grand Junction,Program,Health                                                                     ,
The Colorado Trust,2009,Western Slope,Mesa,Mesa County Partnership for Children and Families,184500.00,Grand Junction,Program,Health                                                                     ,
The Colorado Trust,2009,Western Slope,Mesa,Western Colorado Suicide Prevention Foundation,20000.00,Grand Junction,Program,Health                                                                     ,
The Colorado Trust,2009,Western Slope,Pitkin,"City of Aspen, Kids First",7500.00,Aspen,Program,Health                                                                     ,
The Colorado Trust,2009,Western Slope,Pitkin,"Rocky Mountain Institute, Inc.",10000.00,Snowmass,General Operating,"Environment, Conservation",
