Funder Name,year,Region,County,Nonprofit Name,Dollar Amount of Gift,City,Type of Gift,Category of Giving,Award Date
Temple Hoyne Buell Foundation,2010,Western Slope,Mesa,"Strong Families, Safe Kids",5000.00,Grand Junction,Program,Children and Youth Services,
Temple Hoyne Buell Foundation,2010,Western Slope,Mesa,"Marillac Clinic, Inc.",4500.00,Grand Junction,Program,Health                                                                     ,
Temple Hoyne Buell Foundation,2010,Western Slope,Mesa,"Child and Migrant Services, Inc.",3500.00,Palisade,General Operating,Children and Youth Services,
Temple Hoyne Buell Foundation,2010,Western Slope,Pitkin,Rural Resort Region Early Childhood Council,75000.00,Aspen,Other,Education,
The Colorado Health Foundation,2010,Heart of Colorado,Chaffee,Chaffee County Dental Coalition,20764.00,Salida,Program,Health                                                                     ,
The Colorado Health Foundation,2010,Heart of Colorado,Chaffee,Livewell of Chaffee County,30900.00,Salida,Program,Health                                                                     ,
The Colorado Health Foundation,2010,Heart of Colorado,Custer,"Custer 2020, Inc.",90000.00,Silver Cliff,Program,Health                                                                     ,
The Colorado Health Foundation,2010,Heart of Colorado,Custer,West Custer County Hospital District,81998.00,Westcliffe,Program,Health                                                                     ,
The Colorado Health Foundation,2010,Heart of Colorado,Fremont,Catholic Health Initiatives Colorado Founation,289962.00,Canon City,Program,Health                                                                     ,
The Colorado Health Foundation,2010,Heart of Colorado,Summit,Family and Intercultural Resource Center,97157.00,Dillon,Program,Health                                                                     ,
The Colorado Health Foundation,2010,Heart of Colorado,Summit,Summit Community Care Clinic,372228.00,Frisco,Program,Health                                                                     ,
The Colorado Health Foundation,2010,Heart of Colorado,Summit,Summit Community Care Clinic,172196.00,Frisco,Program,Health                                                                     ,
The Colorado Health Foundation,2010,Heart of Colorado,Summit,Summit Foundation,10000.00,Breckenridge,Program,Health                                                                     ,
The Colorado Health Foundation,2010,Heart of Colorado,Summit,Summit Prevention Alliance,54364.00,Frisco,Program,Health                                                                     ,
The Colorado Health Foundation,2010,Heart of Colorado,Summit,The Family Wellness Center,15000.00,Frisco,Program,Health                                                                     ,
The Colorado Health Foundation,2010,Heart of Colorado,Teller,Cripple Creek Victor School District RE-1,20000.00,Cripple Creek,Program,Health                                                                     ,
The Colorado Health Foundation,2010,Heart of Colorado,Teller,Cripple Creek Victor School District RE-2,400000.00,Cripple Creek,Program,Health                                                                     ,
The Colorado Health Foundation,2010,Heart of Colorado,Teller,Cripple Creek Victor School District RE-3,27860.00,Cripple Creek,Program,Health                                                                     ,
The Colorado Health Foundation,2010,Northeast,Lincoln,Limon Doctors Committee,371750.00,Limon,Program,Health                                                                     ,
The Colorado Health Foundation,2010,Northeast,Lincoln,Limon Doctors Committee,20000.00,Limon,Program,Health                                                                     ,
The Colorado Health Foundation,2010,Northeast,Lincoln,Limon Doctors Committee,200000.00,Limon,Program,Health                                                                     ,
The Colorado Health Foundation,2010,Northeast,Logan,"Centennial Mental Health Center, Inc.",123617.00,Sterling,Program,Health                                                                     ,
The Colorado Health Foundation,2010,Northeast,Logan,Rural Solutions,224949.00,Sterling,Program,Health                                                                     ,
The Colorado Health Foundation,2010,Northeast,Morgan,Morgan County Family Center,7500.00,Fort Morgan,Program,Health                                                                     ,
The Colorado Health Foundation,2010,Northeast,Yuma,Regional Home Visitation Program,58107.00,Yuma,Program,Health                                                                     ,
The Colorado Health Foundation,2010,Northeast,Yuma,Regional Home Visitation Program,10000.00,Yuma,Program,Health                                                                     ,
The Colorado Health Foundation,2010,Northeast,Yuma,Wray Senior Community Center,183330.00,Wray,Program,Health                                                                     ,
The Colorado Health Foundation,2010,Northwest,Moffat,"Independent Life Center, Inc.",64000.00,Craig,Program,Health                                                                     ,
The Colorado Health Foundation,2010,Northwest,Moffat,Northwest Colorado Dental Coalition,104000.00,Craig,Program,Health                                                                     ,
The Colorado Health Foundation,2010,Northwest,Routt,North Routt Preschool,35000.00,Clark,Program,Health                                                                     ,
The Colorado Health Foundation,2010,Northwest,Routt,"Northwest Colorado Visiting Nurse Association, Inc.",400000.00,Steamboat Springs,Program,Health                                                                     ,
The Colorado Health Foundation,2010,Northwest,Routt,"Northwest Colorado Visiting Nurse Association, Inc.",127696.00,Steamboat Springs,Program,Health                                                                     ,
The Colorado Health Foundation,2010,San Juan,Montrose,Northside Child Health Center,70000.00,Montrose,Program,Health                                                                     ,
The Colorado Health Foundation,2010,San Juan,Montrose,Paradox Valley School,10500.00,Paradox,Program,Health                                                                     ,
The Colorado Health Foundation,2010,San Juan,Montrose,"Voans Pace, Inc.",85600.00,Montrose,Program,Health                                                                     ,
The Colorado Health Foundation,2010,San Juan,San Miguel,Telluride Foundation,190000.00,Telluride,Program,Health                                                                     ,
The Colorado Health Foundation,2010,San Juan,San Miguel,Uncompahgre Combined Clinic,10000.00,Norwood,Program,Health                                                                     ,
The Colorado Health Foundation,2010,San Juan,San Miguel,Uncompahgre Combined Clinic,385055.00,Norwood,Program,Health                                                                     ,
The Colorado Health Foundation,2010,San Luis Valley,Alamosa,"Valley-Wide Health Systems, Inc.",1600000.00,Alamosa,Program,Health                                                                     ,
The Colorado Health Foundation,2010,San Luis Valley,Alamosa,"Valley-Wide Health Systems, Inc.",200000.00,Alamosa,Program,Health                                                                     ,
The Colorado Health Foundation,2010,Southeast,Bent,Bent County HealthCare Center,50000.00,Las Animas,Program,Health                                                                     ,
The Colorado Health Foundation,2010,Southeast,Bent,Bent County Nursing Service,46769.00,Las Animas,Program,Health                                                                     ,
The Colorado Health Foundation,2010,Southeast,Bent,Board of Regents on Behalf of the University of Colorado Denver Anschutz MedicalCampus,13167.00,Las Animas,Program,Health                                                                     ,
The Colorado Health Foundation,2010,Southeast,Huerfano,Huerfano County Youth Services,57560.00,Walsenburg,Program,Health                                                                     ,
The Colorado Health Foundation,2010,Southeast,Las Animas,Seeds of Learning,20000.00,Pagosa Springs,Program,Health                                                                     ,
The Colorado Health Foundation,2010,Southeast,Prowers,High Plains Community Health Center,73018.00,Lamar,Program,Health                                                                     ,
The Colorado Health Foundation,2010,Southeast,Prowers,High Plains Community Health Center,500000.00,Lamar,Program,Health                                                                     ,
The Colorado Health Foundation,2010,Southwest,Dolores,Dolores County Health Association,299520.00,Dove Creek,Program,Health                                                                     ,
The Colorado Health Foundation,2010,Southwest,La Plata,Boys and Girls Club of La Plata County,54040.00,Durango,Program,Health                                                                     ,
The Colorado Health Foundation,2010,Southwest,La Plata,Durango School District 9 R-210,400000.00,Durango,Program,Health                                                                     ,
The Colorado Health Foundation,2010,Southwest,La Plata,Durango School District 9 R-211,321913.00,Durango,Program,Health                                                                     ,
The Colorado Health Foundation,2010,Southwest,La Plata,San Juan Basin Health Department,96000.00,Durango,Program,Health                                                                     ,
The Colorado Health Foundation,2010,Southwest,La Plata,"Southwest Colorado Mental Health Center, Inc.",500000.00,Durango,Program,Health                                                                     ,
The Colorado Health Foundation,2010,Southwest,La Plata,Town of Bayfield,20000.00,Bayfield,Program,Health                                                                     ,
The Colorado Health Foundation,2010,Southwest,Montezuma,Southwest Open School,64542.00,Cortez,Program,Health                                                                     ,
The Colorado Health Foundation,2010,Western Slope,Delta,All American Families,90000.00,Delta,Program,Health                                                                     ,
The Colorado Health Foundation,2010,Western Slope,Eagle,Roaring Fork (RE-1) School District,120000.00,Basalt,Program,Health                                                                     ,
The Colorado Health Foundation,2010,Western Slope,Eagle,Vail Valley Foundation,25000.00,Vail,Program,Health                                                                     ,
The Colorado Health Foundation,2010,Western Slope,Garfield,Grand River Hospital District Memorial Trust Fund,400000.00,Rifle,Program,Health                                                                     ,
The Colorado Health Foundation,2010,Western Slope,Garfield,Mountain Family Health Center,500000.00,Glenwood Springs,Program,Health                                                                     ,
The Colorado Health Foundation,2010,Western Slope,Mesa,Hilltop Health Services Corporation,330000.00,Grand Junction,Program,Health                                                                     ,
The Colorado Health Foundation,2010,Western Slope,Mesa,Hilltop Health Services Corporation,15000.00,Grand Junction,Program,Health                                                                     ,
The Colorado Health Foundation,2010,Western Slope,Mesa,Mesa County Retired and Senior Volunteer Program,207209.00,Grand Junction,Program,Health                                                                     ,
The Colorado Health Foundation,2010,Western Slope,Mesa,Quality Health Network,640000.00,Grand Junction,Program,Health                                                                     ,
The Colorado Health Foundation,2010,Western Slope,Pitkin,Children's Health Foundation,435000.00,Aspen,Program,Health                                                                     ,
The Colorado Trust,2010,Heart of Colorado,Chaffee,Ark-Valley Humane Society,2110.00,Buena Vista,General Operating,Animal Protection and Welfare,
The Colorado Trust,2010,Heart of Colorado,Summit,Rural Resort Region Early Childhood Council- Northeast Division,93000.00,Dillon,Program,Health                                                                     ,
The Colorado Trust,2010,Heart of Colorado,Summit,Summit Community Care Clinic,25000.00,Frisco,Program,Health                                                                     ,
The Colorado Trust,2010,Heart of Colorado,Teller,Teller/Park Early Childhood Council,63000.00,Divide,Program,Health                                                                     ,
The Colorado Trust,2010,Northeast,Logan,"Early Childhood Council of Logan, Phillips, and Sedgwick Counties",64000.00,Sterling,Program,Health                                                                     ,
The Colorado Trust,2010,Northeast,Yuma,Rural Communities Resource Center,76703.00,Yuma,Program,Health                                                                     ,
The Colorado Trust,2010,Northeast,Yuma,Rural Communities Resource Center,5000.00,Yuma,Program,Health                                                                     ,
The Colorado Trust,2010,Northwest,Moffat,Moffat County Department of Social Services,178390.00,Craig,Program,Health                                                                     ,
The Colorado Trust,2010,Northwest,Moffat,Moffat County Department of Social Services,5000.00,Craig,Program,Health                                                                     ,
The Colorado Trust,2010,Northwest,Routt,First Impressions of Routt County,121580.00,Steamboat Springs,Program,Health                                                                     ,
The Colorado Trust,2010,Northwest,Routt,Northwest Colorado Visiting Nurse Association,25000.00,Steamboat Springs,Program,Health                                                                     ,
The Colorado Trust,2010,San Juan,Gunnison,Gunnison County Health and Human Services,60878.00,Gunnison,Program,Health                                                                     ,
The Colorado Trust,2010,San Juan,Gunnison,Gunnisun Legacy Fund,3000.00,Gunnison,General Operating,,
The Colorado Trust,2010,San Juan,San Miguel,Bright Futures for Early Childhood and Families,25000.00,Telluride,Program,Health                                                                     ,
The Colorado Trust,2010,San Luis Valley,Alamosa,San Luis Valley Regional Medical Center,398806.00,Alamosa,Program,Health                                                                     ,
The Colorado Trust,2010,Southeast,Baca,Walsh Hospital District,5000.00,Walsh,Program,Health                                                                     ,
The Colorado Trust,2010,Southeast,Bent,Bent County HealthCare Center,5000.00,Las Animas,Program,Health                                                                     ,
The Colorado Trust,2010,Southeast,Crowley,Crowley County Commissioners/BOC Council,186000.00,Ordway,Program,Health                                                                     ,
The Colorado Trust,2010,Southeast,Crowley,Crowley County,5000.00,Ordway,Program,Health                                                                     ,
The Colorado Trust,2010,Southeast,Crowley,Crowley County,56844.00,Ordway,Program,Health                                                                     ,
The Colorado Trust,2010,Southeast,Las Animas,South Central Council of Governments,5000.00,Trinidad,Program,Health                                                                     ,
The Colorado Trust,2010,Southeast,Otero,Arkansas Valley Community Center,5000.00,La Junta,Program,"Community, Public Affairs",
The Colorado Trust,2010,Southeast,Otero,Arkansas Valley Regional Medical Center,5000.00,La Junta,Program,Health                                                                     ,
The Colorado Trust,2010,Southwest,Archuleta,Power House Ministries,5000.00,Pagosa Springs,Program,,
The Colorado Trust,2010,Southwest,Archuleta,Upper San Juan Health Services District,5000.00,Pagosa Springs,Program,Health                                                                     ,
The Colorado Trust,2010,Southwest,La Plata,"Community Connections, Inc.",5000.00,Durango,Program,"Community, Public Affairs",
The Colorado Trust,2010,Southwest,Montezuma,Montelores Early Childhood Council,96000.00,Cortez,Program,Health                                                                     ,
The Colorado Trust,2010,Southwest,Montezuma,Southwest Open School,25000.00,Cortez,Program,Health                                                                     ,
The Colorado Trust,2010,Southwest,Montezuma,Mancos School District RE-6,5000.00,Mancos,Program,Education,
The Colorado Trust,2010,Southwest,San Juan,"Silverton San Juan County Ambulance Association, Inc.",5000.00,Silverton,Program,Health                                                                     ,
The Colorado Trust,2010,Western Slope,Eagle,Eagle Care Medical Clinic,25000.00,Vail ,Program,Health                                                                     ,
The Colorado Trust,2010,Western Slope,Mesa,CLUB 20 Education & Research Foundation,390703.00,Grand Junction,Program,Health                                                                     ,
The Colorado Trust,2010,Western Slope,Pitkin,Rural Resort Region Early Childhood Council- Western Division,25000.00,Aspen,Program,Health                                                                     ,
The Colorado Trust,2010,Western Slope,Pitkin,"Rocky Mountain Institute, Inc.",1000.00,Snowmass,General Operating,"Environment, Conservation",
